seed,trial,correct,action
46,696,true,1
46,697,true,1
46,698,true,1
46,699,true,2
46,700,true,1
47,1,false,1
47,2,false,2
47,3,false,2
47,4,false,1
47,5,true,1
47,6,false,1
47,7,false,1
47,8,true,2
47,9,false,1
47,10,true,2
47,11,true,2
47,12,false,1
47,13,true,1
47,14,false,1
47,15,true,1
47,16,false,2
47,17,false,2
47,18,true,1
47,19,true,1
47,20,true,2
47,21,true,1
47,22,true,1
47,23,true,1
47,24,false,1
47,25,true,1
47,26,true,1
47,27,false,2
47,28,true,1
47,29,true,2
47,30,true,1
47,31,true,2
47,32,false,2
47,33,true,2
47,34,true,2
47,35,false,1
47,36,true,1
47,37,true,1
47,38,true,1
47,39,true,2
47,40,true,1
47,41,false,1
47,42,true,1
47,43,true,1
47,44,false,1
47,45,false,2
47,46,false,2
47,47,false,2
47,48,true,2
47,49,true,2
47,50,true,2
47,51,false,2
47,52,true,1
47,53,false,1
47,54,true,2
47,55,true,2
47,56,true,2
47,57,true,1
47,58,false,2
47,59,true,1
47,60,false,2
47,61,true,2
47,62,true,2
47,63,true,2
47,64,true,1
47,65,false,2
47,66,true,2
47,67,false,2
47,68,true,2
47,69,true,2
47,70,true,1
47,71,true,1
47,72,false,1
47,73,true,2
47,74,true,1
47,75,false,2
47,76,false,1
47,77,false,2
47,78,true,1
47,79,true,1
47,80,true,1
47,81,false,1
47,82,true,1
47,83,true,1
47,84,false,1
47,85,false,1
47,86,false,2
47,87,true,1
47,88,false,2
47,89,true,2
47,90,true,1
47,91,false,1
47,92,true,1
47,93,true,2
47,94,false,1
47,95,true,1
47,96,false,1
47,97,true,2
47,98,true,2
47,99,true,1
47,100,true,1
47,101,false,1
47,102,false,1
47,103,false,2
47,104,true,1
47,105,true,2
47,106,false,1
47,107,true,1
47,108,true,1
47,109,true,1
47,110,true,1
47,111,true,1
47,112,true,1
47,113,true,1
47,114,true,2
47,115,true,1
47,116,true,1
47,117,true,1
47,118,false,1
47,119,false,1
47,120,false,1
47,121,true,1
47,122,false,1
47,123,true,1
47,124,true,1
47,125,false,1
47,126,true,2
47,127,false,1
47,128,true,2
47,129,false,1
47,130,true,1
47,131,false,2
47,132,true,1
47,133,false,1
47,134,false,1
47,135,true,2
47,136,true,2
47,137,false,1
47,138,true,1
47,139,false,1
47,140,false,2
47,141,false,1
47,142,true,1
47,143,true,2
47,144,false,1
47,145,true,1
47,146,false,1
47,147,true,1
47,148,true,1
47,149,true,1
47,150,false,1
47,151,true,1
47,152,true,2
47,153,true,1
47,154,true,1
47,155,true,2
47,156,true,1
47,157,true,1
47,158,true,1
47,159,true,1
47,160,false,1
47,161,true,1
47,162,true,2
47,163,true,2
47,164,true,1
47,165,true,1
47,166,true,1
47,167,false,1
47,168,true,2
47,169,false,1
47,170,true,2
47,171,false,2
47,172,true,2
47,173,false,1
47,174,true,1
47,175,false,1
47,176,true,1
47,177,true,2
47,178,false,1
47,179,true,2
47,180,true,2
47,181,true,2
47,182,false,1
47,183,true,1
47,184,true,1
47,185,false,1
47,186,true,1
47,187,true,1
47,188,true,1
47,189,true,1
47,190,true,2
47,191,false,2
47,192,true,1
47,193,true,1
47,194,false,2
47,195,true,1
47,196,true,1
47,197,true,1
47,198,true,1
47,199,true,1
47,200,true,2
47,201,true,1
47,202,true,2
47,203,true,1
47,204,true,2
47,205,true,2
47,206,true,2
47,207,false,1
47,208,true,2
47,209,true,1
47,210,true,2
47,211,true,1
47,212,true,2
47,213,true,1
47,214,true,2
47,215,true,1
47,216,true,1
47,217,false,1
47,218,true,2
47,219,true,2
47,220,false,1
47,221,true,1
47,222,true,1
47,223,true,2
47,224,true,2
47,225,true,2
47,226,true,1
47,227,false,1
47,228,true,2
47,229,true,1
47,230,true,1
47,231,true,1
47,232,true,1
47,233,true,1
47,234,true,2
47,235,true,1
47,236,false,1
47,237,true,2
47,238,true,2
47,239,true,1
47,240,true,1
47,241,true,1
47,242,true,1
47,243,true,2
47,244,false,1
47,245,true,1
47,246,false,1
47,247,true,2
47,248,true,2
47,249,true,2
47,250,true,1
47,251,false,1
47,252,false,1
47,253,false,1
47,254,true,1
47,255,false,1
47,256,true,1
47,257,true,2
47,258,true,1
47,259,true,1
47,260,true,2
47,261,true,1
47,262,true,1
47,263,false,1
47,264,true,2
47,265,true,1
47,266,false,1
47,267,true,1
47,268,false,1
47,269,true,1
47,270,true,1
47,271,true,2
47,272,true,1
47,273,true,1
47,274,true,2
47,275,true,1
47,276,true,1
47,277,false,1
47,278,true,1
47,279,true,2
47,280,false,1
47,281,true,1
47,282,true,1
47,283,false,1
47,284,true,2
47,285,false,1
47,286,true,1
47,287,true,1
47,288,true,1
47,289,true,1
47,290,true,1
47,291,true,1
47,292,true,1
47,293,true,2
47,294,true,2
47,295,false,1
47,296,false,1
47,297,false,1
47,298,false,2
47,299,false,1
47,300,true,2
47,301,true,1
47,302,false,1
47,303,true,1
47,304,false,1
47,305,false,1
47,306,true,1
47,307,false,1
47,308,true,1
47,309,true,2
47,310,true,1
47,311,true,1
47,312,false,1
47,313,true,1
47,314,true,1
47,315,true,2
47,316,true,1
47,317,true,1
47,318,false,1
47,319,true,1
47,320,true,1
47,321,true,2
47,322,false,1
47,323,true,2
47,324,true,1
47,325,false,1
47,326,true,2
47,327,true,1
47,328,true,2
47,329,true,1
47,330,true,1
47,331,true,1
47,332,true,2
47,333,true,2
47,334,true,1
47,335,true,2
47,336,false,1
47,337,true,2
47,338,true,1
47,339,true,1
47,340,true,1
47,341,true,2
47,342,true,1
47,343,false,1
47,344,true,1
47,345,true,1
47,346,true,1
47,347,true,1
47,348,false,1
47,349,true,2
47,350,true,1
47,351,true,1
47,352,true,2
47,353,true,1
47,354,true,1
47,355,true,1
47,356,true,2
47,357,false,1
47,358,true,1
47,359,true,1
47,360,true,1
47,361,true,1
47,362,false,1
47,363,false,1
47,364,false,1
47,365,true,1
47,366,true,2
47,367,true,1
47,368,true,2
47,369,true,2
47,370,true,2
47,371,true,2
47,372,true,1
47,373,true,2
47,374,true,1
47,375,true,1
47,376,false,1
47,377,true,1
47,378,true,1
47,379,false,1
47,380,true,1
47,381,true,2
47,382,true,1
47,383,false,1
47,384,true,1
47,385,true,2
47,386,false,1
47,387,true,2
47,388,true,2
47,389,false,1
47,390,true,2
47,391,true,2
47,392,true,1
47,393,true,1
47,394,true,1
47,395,true,2
47,396,true,1
47,397,true,1
47,398,true,1
47,399,true,1
47,400,true,1
47,401,true,1
47,402,true,1
47,403,true,1
47,404,false,1
47,405,false,1
47,406,true,1
47,407,false,1
47,408,true,1
47,409,true,1
47,410,true,1
47,411,true,1
47,412,false,1
47,413,true,2
47,414,true,1
47,415,false,1
47,416,true,2
47,417,true,1
47,418,true,1
47,419,true,1
47,420,true,1
47,421,true,2
47,422,true,1
47,423,true,1
47,424,true,1
47,425,true,1
47,426,true,2
47,427,true,1
47,428,true,1
47,429,true,1
47,430,false,1
47,431,true,1
47,432,true,2
47,433,true,2
47,434,true,1
47,435,true,1
47,436,false,1
47,437,true,1
47,438,true,1
47,439,false,2
47,440,true,1
47,441,true,1
47,442,false,1
47,443,true,2
47,444,true,2
47,445,true,2
47,446,true,1
47,447,true,2
47,448,true,1
47,449,true,2
47,450,true,2
47,451,false,1
47,452,true,1
47,453,true,1
47,454,false,1
47,455,true,1
47,456,true,1
47,457,false,1
47,458,true,1
47,459,false,1
47,460,true,1
47,461,true,1
47,462,true,2
47,463,false,1
47,464,false,1
47,465,true,2
47,466,true,2
47,467,true,1
47,468,true,2
47,469,true,2
47,470,true,2
47,471,false,1
47,472,false,1
47,473,true,1
47,474,true,1
47,475,true,2
47,476,true,1
47,477,false,1
47,478,true,1
47,479,true,1
47,480,true,2
47,481,true,2
47,482,false,1
47,483,false,1
47,484,false,1
47,485,true,1
47,486,true,1
47,487,true,2
47,488,true,2
47,489,true,1
47,490,true,1
47,491,true,2
47,492,true,1
47,493,true,1
47,494,false,1
47,495,true,2
47,496,true,1
47,497,true,1
47,498,true,1
47,499,false,1
47,500,true,1
47,501,true,2
47,502,true,2
47,503,true,1
47,504,false,1
47,505,false,1
47,506,true,1
47,507,true,1
47,508,true,1
47,509,true,2
47,510,true,1
47,511,true,1
47,512,false,1
47,513,false,1
47,514,false,1
47,515,false,1
47,516,false,1
47,517,false,1
47,518,true,2
47,519,true,2
47,520,true,1
47,521,true,1
47,522,true,1
47,523,true,2
47,524,true,1
47,525,true,1
47,526,false,1
47,527,true,2
47,528,true,1
47,529,true,2
47,530,true,1
47,531,true,2
47,532,true,1
47,533,true,1
47,534,true,2
47,535,true,1
47,536,false,1
47,537,true,1
47,538,false,1
47,539,true,2
47,540,true,1
47,541,true,2
47,542,false,1
47,543,true,1
47,544,true,1
47,545,false,2
47,546,true,1
47,547,true,1
47,548,true,1
47,549,true,1
47,550,true,2
47,551,true,2
47,552,true,2
47,553,true,1
47,554,true,1
47,555,false,1
47,556,true,1
47,557,true,1
47,558,true,2
47,559,true,2
47,560,true,2
47,561,true,2
47,562,true,2
47,563,true,1
47,564,true,1
47,565,true,2
47,566,true,2
47,567,true,1
47,568,true,1
47,569,true,1
47,570,true,2
47,571,true,1
47,572,true,2
47,573,false,1
47,574,true,2
47,575,true,1
47,576,true,1
47,577,true,2
47,578,true,1
47,579,true,2
47,580,true,1
47,581,true,2
47,582,true,2
47,583,true,1
47,584,true,1
47,585,false,1
47,586,true,2
47,587,false,1
47,588,true,2
47,589,true,2
47,590,true,1
47,591,true,1
47,592,true,1
47,593,true,2
47,594,true,2
47,595,false,1
47,596,true,2
47,597,true,2
47,598,true,1
47,599,false,1
47,600,true,2
47,601,true,2
47,602,false,1
47,603,true,2
47,604,true,1
47,605,true,2
47,606,true,2
47,607,true,2
47,608,true,2
47,609,true,2
47,610,false,1
47,611,true,1
47,612,true,1
47,613,true,1
47,614,false,2
47,615,true,2
47,616,false,1
47,617,true,1
47,618,true,2
47,619,true,2
47,620,true,1
47,621,true,2
47,622,true,1
47,623,true,1
47,624,true,1
47,625,true,1
47,626,true,1
47,627,true,2
47,628,true,1
47,629,true,1
47,630,true,1
47,631,true,2
47,632,true,2
47,633,true,2
47,634,true,2
47,635,true,1
47,636,true,2
47,637,true,1
47,638,true,1
47,639,true,2
47,640,false,1
47,641,true,2
47,642,true,2
47,643,true,2
47,644,true,1
47,645,true,1
47,646,false,1
47,647,true,1
47,648,true,1
47,649,true,2
47,650,true,2
47,651,true,2
47,652,true,2
47,653,true,1
47,654,true,2
47,655,true,1
47,656,true,1
47,657,true,1
47,658,true,2
47,659,false,1
47,660,true,1
47,661,true,1
47,662,true,1
47,663,false,2
47,664,false,1
47,665,true,2
47,666,false,1
47,667,true,1
47,668,true,2
47,669,true,1
47,670,false,1
47,671,true,2
47,672,true,1
47,673,false,2
47,674,true,2
47,675,true,2
47,676,true,2
47,677,true,2
47,678,true,1
47,679,true,2
47,680,true,1
47,681,true,2
47,682,true,1
47,683,true,2
47,684,true,2
47,685,true,1
47,686,true,1
47,687,true,1
47,688,true,2
47,689,true,2
47,690,true,2
47,691,true,1
47,692,true,2
47,693,true,2
47,694,true,1
47,695,true,2
47,696,true,1
47,697,false,2
47,698,true,1
47,699,true,2
47,700,true,1
48,1,true,2
48,2,false,2
48,3,false,2
48,4,false,1
48,5,true,1
48,6,true,2
48,7,true,2
48,8,true,2
48,9,false,1
48,10,false,1
48,11,false,1
48,12,false,1
48,13,false,2
48,14,false,1
48,15,true,1
48,16,true,1
48,17,true,1
48,18,true,1
48,19,true,1
48,20,false,1
48,21,true,1
48,22,true,1
48,23,true,1
48,24,false,1
48,25,false,2
48,26,false,2
48,27,false,2
48,28,true,1
48,29,true,2
48,30,true,1
48,31,false,1
48,32,false,2
48,33,true,2
48,34,true,2
48,35,false,1
48,36,false,2
48,37,false,2
48,38,false,2
48,39,false,1
48,40,true,1
48,41,true,2
48,42,true,1
48,43,false,2
48,44,true,2
48,45,false,2
48,46,true,1
48,47,true,1
48,48,false,1
48,49,false,1
48,50,false,1
48,51,false,2
48,52,false,2
48,53,false,1
48,54,true,2
48,55,true,2
48,56,false,1
48,57,true,1
48,58,true,1
48,59,false,2
48,60,false,2
48,61,false,1
48,62,true,2
48,63,true,2
48,64,true,1
48,65,true,1
48,66,false,1
48,67,false,2
48,68,false,1
48,69,false,1
48,70,true,1
48,71,false,2
48,72,false,1
48,73,false,1
48,74,false,2
48,75,true,1
48,76,true,2
48,77,true,1
48,78,true,1
48,79,true,1
48,80,false,2
48,81,false,1
48,82,false,2
48,83,true,1
48,84,true,2
48,85,false,1
48,86,true,1
48,87,true,1
48,88,false,2
48,89,true,2
48,90,true,1
48,91,true,2
48,92,true,1
48,93,false,1
48,94,false,1
48,95,true,1
48,96,true,2
48,97,false,1
48,98,true,2
48,99,true,1
48,100,true,1
48,101,false,1
48,102,false,1
48,103,true,1
48,104,false,2
48,105,false,1
48,106,true,2
48,107,true,1
48,108,true,1
48,109,true,1
48,110,true,1
48,111,true,1
48,112,true,1
48,113,true,1
48,114,true,2
48,115,true,1
48,116,true,1
48,117,false,2
48,118,true,2
48,119,true,2
48,120,false,1
48,121,true,1
48,122,false,1
48,123,true,1
48,124,true,1
48,125,false,1
48,126,false,1
48,127,true,2
48,128,true,2
48,129,false,1
48,130,true,1
48,131,true,1
48,132,true,1
48,133,true,2
48,134,true,2
48,135,false,1
48,136,true,2
48,137,false,1
48,138,true,1
48,139,true,2
48,140,true,1
48,141,true,2
48,142,false,2
48,143,false,1
48,144,true,2
48,145,true,1
48,146,true,2
48,147,true,1
48,148,true,1
48,149,true,1
48,150,true,2
48,151,true,1
48,152,true,2
48,153,true,1
48,154,true,1
48,155,false,1
48,156,true,1
48,157,true,1
48,158,true,1
48,159,true,1
48,160,true,2
48,161,true,1
48,162,false,1
48,163,true,2
48,164,true,1
48,165,true,1
48,166,true,1
48,167,true,2
48,168,true,2
48,169,true,2
48,170,true,2
48,171,true,1
48,172,false,1
48,173,false,1
48,174,true,1
48,175,true,2
48,176,true,1
48,177,true,2
48,178,false,1
48,179,true,2
48,180,true,2
48,181,true,2
48,182,true,2
48,183,true,1
48,184,true,1
48,185,false,1
48,186,true,1
48,187,true,1
48,188,true,1
48,189,true,1
48,190,true,2
48,191,false,2
48,192,true,1
48,193,true,1
48,194,true,1
48,195,true,1
48,196,true,1
48,197,true,1
48,198,true,1
48,199,true,1
48,200,true,2
48,201,true,1
48,202,true,2
48,203,true,1
48,204,true,2
48,205,false,1
48,206,false,1
48,207,true,2
48,208,true,2
48,209,true,1
48,210,false,1
48,211,true,1
48,212,true,2
48,213,true,1
48,214,false,1
48,215,true,1
48,216,true,1
48,217,true,2
48,218,true,2
48,219,false,1
48,220,true,2
48,221,true,1
48,222,true,1
48,223,true,2
48,224,true,2
48,225,true,2
48,226,true,1
48,227,true,2
48,228,true,2
48,229,true,1
48,230,true,1
48,231,true,1
48,232,true,1
48,233,true,1
48,234,true,2
48,235,true,1
48,236,true,2
48,237,true,2
48,238,false,1
48,239,true,1
48,240,true,1
48,241,true,1
48,242,true,1
48,243,true,2
48,244,false,1
48,245,true,1
48,246,false,1
48,247,false,1
48,248,true,2
48,249,false,1
48,250,true,1
48,251,false,1
48,252,true,2
48,253,true,2
48,254,true,1
48,255,true,2
48,256,true,1
48,257,false,1
48,258,true,1
48,259,true,1
48,260,false,1
48,261,true,1
48,262,true,1
48,263,true,2
48,264,false,1
48,265,true,1
48,266,true,2
48,267,true,1
48,268,true,2
48,269,true,1
48,270,true,1
48,271,true,2
48,272,true,1
48,273,true,1
48,274,false,1
48,275,true,1
48,276,true,1
48,277,false,1
48,278,true,1
48,279,true,2
48,280,true,2
48,281,true,1
48,282,true,1
48,283,false,1
48,284,true,2
48,285,false,1
48,286,true,1
48,287,true,1
48,288,true,1
48,289,true,1
48,290,true,1
48,291,true,1
48,292,true,1
48,293,true,2
48,294,true,2
48,295,true,2
48,296,true,2
48,297,true,2
48,298,true,1
48,299,true,2
48,300,false,1
48,301,true,1
48,302,false,1
48,303,true,1
48,304,true,2
48,305,false,1
48,306,true,1
48,307,true,2
48,308,true,1
48,309,true,2
48,310,true,1
48,311,true,1
48,312,false,1
48,313,true,1
48,314,true,1
48,315,false,1
48,316,true,1
48,317,true,1
48,318,false,1
48,319,false,2
48,320,true,1
48,321,true,2
48,322,true,2
48,323,false,1
48,324,true,1
48,325,false,1
48,326,true,2
48,327,true,1
48,328,false,1
48,329,true,1
48,330,true,1
48,331,true,1
48,332,true,2
48,333,false,1
48,334,true,1
48,335,false,1
48,336,true,2
48,337,true,2
48,338,true,1
48,339,true,1
48,340,true,1
48,341,false,1
48,342,true,1
48,343,true,2
48,344,true,1
48,345,true,1
48,346,true,1
48,347,true,1
48,348,false,1
48,349,false,1
48,350,true,1
48,351,true,1
48,352,true,2
48,353,true,1
48,354,true,1
48,355,true,1
48,356,true,2
48,357,true,2
48,358,true,1
48,359,true,1
48,360,true,1
48,361,true,1
48,362,true,2
48,363,true,2
48,364,false,1
48,365,true,1
48,366,true,2
48,367,true,1
48,368,true,2
48,369,true,2
48,370,true,2
48,371,true,2
48,372,true,1
48,373,true,2
48,374,true,1
48,375,true,1
48,376,true,2
48,377,true,1
48,378,true,1
48,379,false,1
48,380,true,1
48,381,true,2
48,382,true,1
48,383,true,2
48,384,true,1
48,385,true,2
48,386,false,1
48,387,true,2
48,388,true,2
48,389,true,2
48,390,true,2
48,391,true,2
48,392,true,1
48,393,true,1
48,394,true,1
48,395,true,2
48,396,true,1
48,397,true,1
48,398,true,1
48,399,true,1
48,400,true,1
48,401,true,1
48,402,true,1
48,403,true,1
48,404,true,2
48,405,true,2
48,406,true,1
48,407,true,2
48,408,true,1
48,409,true,1
48,410,true,1
48,411,true,1
48,412,false,1
48,413,true,2
48,414,true,1
48,415,false,1
48,416,true,2
48,417,true,1
48,418,true,1
48,419,true,1
48,420,true,1
48,421,false,1
48,422,true,1
48,423,true,1
48,424,true,1
48,425,true,1
48,426,true,2
48,427,true,1
48,428,true,1
48,429,true,1
48,430,true,2
48,431,true,1
48,432,true,2
48,433,false,1
48,434,true,1
48,435,true,1
48,436,true,2
48,437,true,1
48,438,true,1
48,439,true,1
48,440,true,1
48,441,true,1
48,442,false,1
48,443,true,2
48,444,true,2
48,445,true,2
48,446,true,1
48,447,true,2
48,448,true,1
48,449,true,2
48,450,true,2
48,451,true,2
48,452,true,1
48,453,true,1
48,454,true,2
48,455,true,1
48,456,true,1
48,457,true,2
48,458,true,1
48,459,false,1
48,460,true,1
48,461,true,1
48,462,true,2
48,463,true,2
48,464,true,2
48,465,true,2
48,466,false,1
48,467,true,1
48,468,true,2
48,469,false,1
48,470,true,2
48,471,true,2
48,472,true,2
48,473,true,1
48,474,true,1
48,475,true,2
48,476,true,1
48,477,true,2
48,478,true,1
48,479,true,1
48,480,true,2
48,481,true,2
48,482,true,2
48,483,true,2
48,484,true,2
48,485,true,1
48,486,true,1
48,487,false,1
48,488,true,2
48,489,true,1
48,490,true,1
48,491,false,1
48,492,true,1
48,493,true,1
48,494,true,2
48,495,true,2
48,496,true,1
48,497,true,1
48,498,true,1
48,499,false,1
48,500,true,1
48,501,true,2
48,502,true,2
48,503,true,1
48,504,true,2
48,505,false,1
48,506,true,1
48,507,true,1
48,508,true,1
48,509,true,2
48,510,true,1
48,511,true,1
48,512,true,2
48,513,true,2
48,514,false,1
48,515,false,1
48,516,false,1
48,517,true,2
48,518,true,2
48,519,true,2
48,520,true,1
48,521,true,1
48,522,true,1
48,523,true,2
48,524,true,1
48,525,true,1
48,526,false,1
48,527,true,2
48,528,true,1
48,529,false,1
48,530,true,1
48,531,true,2
48,532,true,1
48,533,true,1
48,534,true,2
48,535,true,1
48,536,true,2
48,537,true,1
48,538,true,2
48,539,false,1
48,540,true,1
48,541,true,2
48,542,true,2
48,543,true,1
48,544,true,1
48,545,true,1
48,546,true,1
48,547,true,1
48,548,true,1
48,549,true,1
48,550,true,2
48,551,true,2
48,552,true,2
48,553,true,1
48,554,true,1
48,555,true,2
48,556,true,1
48,557,true,1
48,558,true,2
48,559,true,2
48,560,true,2
48,561,false,1
48,562,true,2
48,563,true,1
48,564,true,1
48,565,true,2
48,566,true,2
48,567,true,1
48,568,true,1
48,569,true,1
48,570,true,2
48,571,true,1
48,572,false,1
48,573,true,2
48,574,true,2
48,575,true,1
48,576,true,1
48,577,true,2
48,578,true,1
48,579,true,2
48,580,true,1
48,581,true,2
48,582,true,2
48,583,true,1
48,584,true,1
48,585,false,1
48,586,false,1
48,587,true,2
48,588,true,2
48,589,true,2
48,590,true,1
48,591,true,1
48,592,true,1
48,593,true,2
48,594,true,2
48,595,true,2
48,596,true,2
48,597,true,2
48,598,true,1
48,599,true,2
48,600,true,2
48,601,true,2
48,602,true,2
48,603,true,2
48,604,true,1
48,605,true,2
48,606,true,2
48,607,true,2
48,608,true,2
48,609,true,2
48,610,true,2
48,611,true,1
48,612,true,1
48,613,true,1
48,614,true,1
48,615,true,2
48,616,true,2
48,617,true,1
48,618,true,2
48,619,true,2
48,620,true,1
48,621,true,2
48,622,true,1
48,623,true,1
48,624,true,1
48,625,false,2
48,626,true,1
48,627,false,1
48,628,true,1
48,629,false,2
48,630,true,1
48,631,true,2
48,632,false,1
48,633,true,2
48,634,true,2
48,635,true,1
48,636,false,1
48,637,true,1
48,638,true,1
48,639,true,2
48,640,true,2
48,641,true,2
48,642,true,2
48,643,true,2
48,644,true,1
48,645,true,1
48,646,true,2
48,647,true,1
48,648,true,1
48,649,true,2
48,650,true,2
48,651,true,2
48,652,true,2
48,653,true,1
48,654,true,2
48,655,true,1
48,656,true,1
48,657,true,1
48,658,false,1
48,659,true,2
48,660,true,1
48,661,true,1
48,662,true,1
48,663,true,1
48,664,false,1
48,665,true,2
48,666,true,2
48,667,true,1
48,668,true,2
48,669,true,1
48,670,true,2
48,671,false,1
48,672,true,1
48,673,true,1
48,674,true,2
48,675,true,2
48,676,true,2
48,677,true,2
48,678,true,1
48,679,true,2
48,680,true,1
48,681,true,2
48,682,true,1
48,683,true,2
48,684,true,2
48,685,true,1
48,686,true,1
48,687,true,1
48,688,true,2
48,689,true,2
48,690,true,2
48,691,true,1
48,692,true,2
48,693,true,2
48,694,true,1
48,695,true,2
48,696,true,1
48,697,true,1
48,698,true,1
48,699,true,2
48,700,true,1
49,1,false,1
49,2,false,2
49,3,true,1
49,4,false,1
49,5,true,1
49,6,false,1
49,7,false,1
49,8,true,2
49,9,false,1
49,10,true,2
49,11,true,2
49,12,true,2
49,13,false,2
49,14,true,2
49,15,true,1
49,16,true,1
49,17,false,2
49,18,true,1
49,19,true,1
49,20,false,1
49,21,false,2
49,22,false,2
49,23,false,2
49,24,false,1
49,25,true,1
49,26,true,1
49,27,true,1
49,28,true,1
49,29,true,2
49,30,false,2
49,31,false,1
49,32,true,1
49,33,true,2
49,34,true,2
49,35,true,2
49,36,true,1
49,37,false,2
49,38,true,1
49,39,true,2
49,40,true,1
49,41,true,2
49,42,true,1
49,43,true,1
49,44,true,2
49,45,true,1
49,46,true,1
49,47,true,1
49,48,false,1
49,49,true,2
49,50,true,2
49,51,true,1
49,52,true,1
49,53,false,1
49,54,false,1
49,55,true,2
49,56,true,2
49,57,true,1
49,58,false,2
49,59,true,1
49,60,false,2
49,61,true,2
49,62,false,1
49,63,false,1
49,64,true,1
49,65,true,1
49,66,true,2
49,67,true,1
49,68,false,1
49,69,true,2
49,70,true,1
49,71,true,1
49,72,false,1
49,73,false,1
49,74,true,1
49,75,true,1
49,76,false,1
49,77,true,1
49,78,true,1
49,79,true,1
49,80,true,1
49,81,false,1
49,82,true,1
49,83,true,1
49,84,true,2
49,85,false,1
49,86,true,1
49,87,true,1
49,88,true,1
49,89,false,1
49,90,true,1
49,91,false,1
49,92,true,1
49,93,true,2
49,94,true,2
49,95,true,1
49,96,false,1
49,97,true,2
49,98,false,1
49,99,true,1
49,100,true,1
49,101,false,1
49,102,false,1
49,103,true,1
49,104,true,1
49,105,false,1
49,106,false,1
49,107,true,1
49,108,true,1
49,109,true,1
49,110,false,2
49,111,true,1
49,112,true,1
49,113,true,1
49,114,false,1
49,115,false,2
49,116,true,1
49,117,true,1
49,118,true,2
49,119,false,1
49,120,false,1
49,121,true,1
49,122,true,2
49,123,true,1
49,124,false,2
49,125,false,1
49,126,true,2
49,127,false,1
49,128,true,2
49,129,true,2
49,130,true,1
49,131,true,1
49,132,true,1
49,133,false,1
49,134,true,2
49,135,true,2
49,136,false,1
49,137,true,2
49,138,true,1
49,139,false,1
49,140,true,1
49,141,false,1
49,142,true,1
49,143,false,1
49,144,true,2
49,145,true,1
49,146,true,2
49,147,true,1
49,148,true,1
49,149,true,1
49,150,true,2
49,151,true,1
49,152,true,2
49,153,true,1
49,154,true,1
49,155,true,2
49,156,true,1
49,157,true,1
49,158,false,2
49,159,true,1
49,160,false,1
49,161,true,1
49,162,false,1
49,163,true,2
49,164,true,1
49,165,true,1
49,166,true,1
49,167,true,2
49,168,false,1
49,169,true,2
49,170,true,2
49,171,true,1
49,172,false,1
49,173,false,1
49,174,true,1
49,175,false,1
49,176,true,1
49,177,false,1
49,178,false,1
49,179,true,2
49,180,true,2
49,181,true,2
49,182,true,2
49,183,true,1
49,184,true,1
49,185,true,2
49,186,true,1
49,187,true,1
49,188,true,1
49,189,true,1
49,190,false,1
49,191,true,1
49,192,true,1
49,193,true,1
49,194,true,1
49,195,true,1
49,196,true,1
49,197,true,1
49,198,true,1
49,199,true,1
49,200,false,1
49,201,true,1
49,202,false,1
49,203,true,1
49,204,false,1
49,205,false,1
49,206,false,1
49,207,false,1
49,208,false,1
49,209,true,1
49,210,false,1
49,211,true,1
49,212,true,2
49,213,true,1
49,214,true,2
49,215,true,1
49,216,true,1
49,217,true,2
49,218,false,1
49,219,false,1
49,220,true,2
49,221,true,1
49,222,true,1
49,223,false,1
49,224,false,1
49,225,false,1
49,226,true,1
49,227,false,1
49,228,false,1
49,229,true,1
49,230,true,1
49,231,true,1
49,232,true,1
49,233,true,1
49,234,false,1
49,235,true,1
49,236,true,2
49,237,false,1
49,238,false,1
49,239,true,1
49,240,true,1
49,241,true,1
49,242,true,1
49,243,false,1
49,244,true,2
49,245,true,1
49,246,true,2
49,247,false,1
49,248,true,2
49,249,false,1
49,250,true,1
49,251,false,1
49,252,false,1
49,253,false,1
49,254,true,1
49,255,true,2
49,256,true,1
49,257,false,1
49,258,true,1
49,259,true,1
49,260,false,1
49,261,true,1
49,262,true,1
49,263,false,1
49,264,false,1
49,265,false,2
49,266,true,2
49,267,true,1
49,268,false,1
49,269,true,1
49,270,true,1
49,271,true,2
49,272,true,1
49,273,true,1
49,274,false,1
49,275,true,1
49,276,true,1
49,277,true,2
49,278,true,1
49,279,true,2
49,280,true,2
49,281,true,1
49,282,true,1
49,283,true,2
49,284,false,1
49,285,true,2
49,286,true,1
49,287,true,1
49,288,true,1
49,289,true,1
49,290,true,1
49,291,true,1
49,292,true,1
49,293,false,1
49,294,false,1
49,295,false,1
49,296,false,1
49,297,false,1
49,298,true,1
49,299,true,2
49,300,true,2
49,301,true,1
49,302,false,1
49,303,true,1
49,304,true,2
49,305,true,2
49,306,true,1
49,307,true,2
49,308,true,1
49,309,true,2
49,310,true,1
49,311,true,1
49,312,true,2
49,313,true,1
49,314,true,1
49,315,false,1
49,316,true,1
49,317,true,1
49,318,false,1
49,319,true,1
49,320,true,1
49,321,true,2
49,322,false,1
49,323,true,2
49,324,true,1
49,325,true,2
49,326,true,2
49,327,true,1
49,328,true,2
49,329,true,1
49,330,true,1
49,331,true,1
49,332,false,1
49,333,false,1
49,334,true,1
49,335,false,1
49,336,true,2
49,337,true,2
49,338,true,1
49,339,true,1
49,340,true,1
49,341,true,2
49,342,true,1
49,343,true,2
